,business_id,stars_biz
1463,LtO6vTBfYzlgWArn3kRe_A,4.0
1464,LtXy1VinKWfuLFslVarKRw,3.5
1465,Lt_ytMJKMQ3lpBDYaANreA,3.0
1466,Ltx8EbTGiUlWLzZeoCzBXQ,1.5
1467,Lu4pQHQCRXI773PeP3PjTA,3.0
1468,Lv7T_OIAX112_Xio5cPbhQ,3.0
1469,LvNQkpggm72kJUTzO0juWQ,4.0
1470,LwQB9H3jZ9wTk24Lr-AnZQ,4.0
1471,Lzg7YuoP1SDyg2S5lvBvhg,4.5
1472,Lzv68iVkRHstVvW3aXNWkA,4.5
1473,M--CB6Fhp4XKxsR2PlcP9w,4.5
1474,M-SS_Kr0zlC7v8kBSRa74g,4.0
1475,M-bM5y8qdE-Z3mfZept1EA,4.0
1476,M1-aQ3XIMoAQeCUS0xQ4Mw,3.0
1477,M2Qdv-0LXV8RUmCH-Qo6xQ,3.0
1478,M30I1NPl5JuHthxo1IXPGg,3.5
1479,M3_5NSkpAXsvN2g4Bqrcsg,2.0
1480,M4vh_kzppP1nsxo7hsaVIA,2.5
1481,M51gw2cz_vXarNBLbKkOxQ,4.0
1482,M7ZuMAutAtvplANHiOz_ug,1.0
1483,M7dW8WCWN7KlcdA2NxaYvg,2.0
1484,M85y1RfSCyWZkWR-18YU1Q,2.5
1485,MAuSh7NKoT__CQ4BumoayA,3.5
1486,MD2lokfrZ-2NlDMkKbgEPA,2.5
1487,MD4Pa7A3EyQDwscwCQqnmQ,3.0
1488,MD5aTUMKi-Qk0-jr3xRgng,2.5
1489,MDS6qprwB2cF8vPRQsVk3A,3.5
1490,MDVbJicJvqaO4WGx0vEabQ,3.0
1491,MGPdqitucDiq3T3gQWUXXA,4.5
1492,MIeVxFe29Jl33reMYewacw,2.0
1493,MJXL27XNMm15NQ-MGP8jhw,2.0
1494,MMfVS56z0AZXbO3C9vHbVg,2.0
1495,MNaPOkqm2vKeNG8EqkZWCg,3.5
1496,MQXZW_c30OdTsLcLkhjzlQ,4.0
1497,MQlJrXuMAkTtWQQU_nszLQ,2.0
1498,MR-oGBw4MLDoqAwS6TaYZw,2.5
1499,MTkDsAaz-bQKrEB_czblUA,2.5
1500,MTx-Zdl_KcU_z9G832XAjg,2.5
1501,MU1PQ5CWuV0OKKOeI7jx6Q,2.5
1502,MVjkFLHNJmbQ-ZTd3QY3nQ,4.5
1503,MWyv0delstZwPcBkGzmwbA,4.0
1504,MX2OYa2sS5ys_6AiK-gs3A,4.0
1505,MXC9pwIxovWUc9yu1F8OxA,4.0
1506,MYB1ZMspBk1Xc_awp_PtSw,5.0
1507,MZRqxvBkJLjKcoOjNz7yLA,2.0
1508,M_1E7QGHH684tevoesrQkQ,2.0
1509,MaqIoGwyD3K3b2i0VM8zOQ,4.0
1510,Mb5w1N3tvsAFDrDcHQyrsw,3.0
1511,Mb8qJps-OBFmDALFo5dkJA,2.5
1512,McQsl_USMy6kfUz9J02Tdg,4.0
1513,Md6895ZtS3FA8a0pUaH6nw,3.0
1514,MgSd4P3ATkiywbbraFygHg,4.5
1515,Mh84_j7YmRrAcm0DWV4bUw,4.5
1516,MiUrif_vYOuITF4ALf7WHA,2.5
1517,Mk5cLRjt_-ChToTtu2Hefg,3.5
1518,MlIS0BxTR9QyPotGZ4JVUA,4.5
1519,MmG-PpE0DZa6M04ejbUSLw,1.0
1520,Mn6PbumS7GL2v3jPilTaeg,3.5
1521,MnYGGxWpMyQ7oncUPjbEmw,3.0
1522,MohTx0z3LnzAnr0bIsstHQ,4.5
1523,MpT8KheTjs7TSDWIoMUFxg,4.0
1524,MpovsyjkSkchD7ssAdEVKQ,4.0
1525,Mq1_dvcg5mbeplEmCEoUtQ,4.0
1526,MqIgMLUdD53r_dmx1goYJg,3.5
1527,MqYYYNA-ZYvV-1w5qcmMoA,3.5
1528,MsQTe82TCbZXDPG4LOgVoA,3.0
1529,MsW_rICUm9WLPdmWWlFOEQ,4.0
1530,MshSy-b-4qY5zdFioUWuzg,3.0
1531,MsxXvGps1fjERgIQa0NtRw,2.5
1532,Mufm5Fot_GS2wNx2TpLfcg,2.0
1533,Mv2SeBkY0DASmwO1-mM-iQ,2.5
1534,MvLpD44gr5OwDFYY59winQ,4.0
1535,MwCai0x6GILtK4KkwufZig,4.0
1536,MyTsAeShB9pcWP84GSTAdw,4.5
1537,N-L7ISdndWsIWdK0fn29wg,3.5
1538,N0apJkxIem2E8irTBRKnHw,4.0
1539,N0l-6kdgRXEskiGw3ab05A,3.0
1540,N3WQPXoVeCuzqyPIvWIX5Q,3.5
1541,N3zuaqGESF5iZsi_md9c1Q,4.0
1542,N4BbeIbQNgtUEEMutu9U3w,3.0
1543,N4t78qF2C5jqYBjNr0j3_w,3.5
1544,N5CL5HLS6lyltw-OjjBrOw,3.5
1545,N6BDiFk2CyJTMPGUlcOfAg,4.0
1546,N6MzDoao6s68nAIW8vS9dQ,4.5
1547,N7yuiiu8jhQ-Fl9Npflreg,3.5
1548,N8D-5-fW7EkBdKjNYGhu0A,4.0
1549,NCR20zyNvXPb3gYpZqAvbQ,4.0
1550,NEZCr0zLIPNYWNF57KsJJQ,4.0
1551,NGp1HTYrPg3pMP-tXeLf-g,3.0
1552,NHFsXnwZDkY3ufoTE9iKjQ,3.5
1553,NIOwzgujIXKVBEVNTQBXpg,4.0
1554,NLEe-RzDSU-5BN6xp_WWCw,4.0
1555,NM9A38hqiOAYbnUPpNz-UQ,3.0
1556,NMEfM6_t_ebEtwxE_Rdf3g,4.0
1557,NOfbzTpQ7hrt6ZbJVeXUUw,3.5
1558,NQXuoB9JTPUItHvouMgWjQ,4.0
1559,NQhPS0MUKJgBUB6PTLlmzA,4.0
1560,NQoGxONQIBEJR2iXL-xaQQ,3.0
1561,NSgSagwajv26iS8zUKs2EQ,3.5
1562,NTQXBbCa5Ugj5lNr6E4J5w,3.5
1563,NTtLuuBKpywlyIz6oyd9kg,4.5
1564,NVHlTy9TXFJQpUzZKuEeWw,3.0
1565,NVcQuJ01BRqVeL-GT1UhTg,3.0
1566,NYF96Cm5W7pgx2T5lA3V4g,3.0
1567,NYRkbIL7yL7o75-MjhbgWw,4.5
1568,N_423HZadpb28GsecF3SxQ,3.5
1569,NaZVUOzqk5b-l0mlki-9Og,3.5
1570,NblDoJBEwhkJyvAuxzh4rg,4.0
1571,Nc6k5XNVffb59n_nlDZFdQ,4.0
1572,NcrasPRJ3xm0K7JPxLFBGA,2.5
1573,NfM1YE-FJCToO1LB36T6lQ,3.5
1574,Nh2fgoaTl3TMP8OBoOOFEA,3.0
1575,NiQ_3tXqkoe6GaQ5w2sHaQ,3.0
1576,NieVNg1pP-PPeGUsdpy9BA,4.0
1577,Nk88s1VuIfl3O9SFZnonCg,3.5
1578,NlpsCKu8FiGo2BvZSZdpFg,1.5
1579,NmOBomyz63TP9Nn2q4Z1rg,4.0
1580,NnoJ7MBgV_F-bv7FA_X_BA,4.0
1581,NoA6bD6W7z_Aztk_cOU5cg,3.0
1582,NoSj3hV8Rlz_gUsOL4_EjQ,2.5
1583,NqYttaW7CjJjhCN3Q1n-aQ,2.0
1584,Nr27Jik84T4BtwsTD0aA3w,4.5
1585,Nr5TGaBoGraxbZBCzKyvuA,4.5
1586,Nsi49BE_XsjJ0oOXwhH8hA,2.0
1587,NuT1ejKruFnBFQWC6Xg82w,4.5
1588,Nut3ob6m58of2curSbrFWQ,3.5
1589,Nv8p5Hpf3dfAPx14yoRaBA,3.0
1590,NvKNe9DnQavC9GstglcBJQ,4.0
1591,NwDFnh0-H1wMn4vGVJGApA,4.0
1592,Nw_-4DFjYK6BDG0CwNwSvQ,2.0
1593,O-04UXVtgezKPiQJOll3hg,4.0
1594,O0DxNujKaN-KIfcgbV3MgA,4.0
1595,O3OH5IEFMPtz7mPKakPZ3Q,4.5
1596,O589S0opFB9oK8VcL5tRcA,3.0
1597,O7D3kO1YMq3xfQG4sasZcA,2.5
1598,O7OdYts96d0IgRCGwv_GYQ,4.0
1599,O7ot_LMlCfLpOP9tBqeNfw,3.5
1600,O9LDS66IUKIBkGz_uFZKWQ,3.5
1601,OAbwqq66Sc2JYkO6b6rEDw,4.0
1602,OBzPCuDTMBF4xijlnffnDw,4.0
1603,OCJjExcrJVgsV675pzMLPQ,3.5
1604,OD71MBxh6lhoPx09zcepng,2.5
1605,ODXNf0npAv--JbyzBaLxoQ,2.5
1606,OETh78qcgDltvHULowwhJg,4.0
1607,OFNXLfKbnsh7zV6Iu3EbyA,3.5
1608,OFw59czUoeeosFMKfRawmg,3.5
1609,OG7cZilFTvZ2YRFRH6ts7Q,5.0
1610,OHFH6ALQqq35NiEbD1eXuw,3.5
1611,OHXnDV01gLokiX1ELaQufA,4.5
1612,OIrYGca3yQdxEZQR2yhj3w,3.0
1613,OJdufUU3hVabgviIBHksYw,3.5
1614,OM31QC8tyTOXZgK0FDz_hw,3.0
1615,OMRYQihVjqqzjoNoQgyhgQ,4.5
1616,OMUe6NNOFEe0VdAouIqAuA,3.5
1617,OMbjJPku6q8dmkgpXC7vtQ,3.5
1618,OOHDPE3tilNC4md8Lcx_4Q,4.5
1619,OPSNdO3LNPMt7qz1MNb42g,4.0
1620,OPiPeoJiv92rENwbq76orA,3.5
1621,OPxWcHK96_cbmiF7legDnA,3.5
1622,OQcvO5P3gH0cuJ-bPXwfQQ,5.0
1623,OSLEi9yMmaV0FBZKshJnUw,3.5
1624,OSxC4A2g8fVn2XCH18FmAg,3.0
1625,OUP9dy2eu_-2Mga3DpSFfQ,4.0
1626,OVOKaPy1KCi7ZeYbqmbMIA,4.0
1627,OVTY-NpcTA7iXbMQmusv3A,4.0
1628,OVTZNSkSfbl3gVB9XQIJfw,3.0
1629,OVTein0LZg3PNoEnckX0Bg,3.5
1630,OXBROmBWuDhRhd0BZ7zXJA,3.5
1631,OY-QPfMdLueBtJgne_9KzQ,2.0
1632,OYHpqY6-3C-wXR-uPbHhwA,3.5
1633,OYaL_-uxBCgrE94uNQ4VCA,4.0
1634,O_C-2kZMHGnq3ZDL_OaG6Q,3.5
1635,O_YSJEMk2GzcmnwXWBj74g,2.0
1636,OaM2Bjeo2Ftt84ruTrzPNQ,3.5
1637,OcHZMxSYubLUg64aBU27sA,2.5
1638,Odd0QI0cF5lwT9OBsT4FvA,3.5
1639,OdkdPXjzrSvx5XW2t4pS2A,4.5
1640,OgnEQFk9HmF6jGVM3hUM2Q,3.0
1641,Ohy6TtDSeJkVAtIHXP7pMw,3.5
1642,OioKDmq7U1WFMqaPWGUR3A,3.0
1643,OjAEW_EO1CKHFiioc-PsRw,4.0
1644,OjApDLQUPV8c_yPCg8xZog,4.0
1645,OlWWHMKPSroPqnLd1I5ujg,2.5
1646,On8O41uCKj1GfF1Bt4S2Lg,3.5
1647,OokdfOqprBP7fgR_RFADng,4.0
1648,Oqqnw0Rz77sMDPHS_eN2aA,3.5
1649,OquXguWr9eR81NYVdlZrjg,2.0
1650,Os1n1_idfw9vv9kwULGJnQ,4.5
1651,OtSbxxD-WNzlNQlDGpXFSA,3.5
1652,Oto60yDwk1z72WmfWEYrjg,3.0
1653,OulLyhVNvZOLn-uvV-pGMA,2.5
1654,OwL4BM7GchsxBXxWrkmmqw,3.5
1655,OxpdfbfDgd4xpZqc9IRlJw,3.5
1656,OyTSs71uXNDeC14zsPA5jw,4.5
1657,OzPSwxV8AH2S5KvoBTjH5Q,2.5
1658,OzcvQqt_copeLRCT2OHrfA,3.5
1659,Ozy5LlmU0k-mVs7RXNisZQ,2.5
1660,P2k7NTTO51LvocZUkvkMhg,4.5
1661,P3Wk4UFYZnPa75nCDfk87w,2.5
1662,P45gnyfrgo465jxjNAcTzA,3.0
1663,P4MSmTvAVeW3is2RORWosA,2.5
1664,P6O50VeFlBIJpP0QPYsXbQ,4.5
1665,P7Dqa0IbcFgRZ1aK7CPAOw,2.0
1666,P7K47k9KAEaNWwvXinzsQA,2.5
1667,P7pxQFqr7yBKMMI2J51udw,4.0
1668,P8uECqGqXWTwEndkh-6bQw,4.0
1669,P8wBSzIVgg-hw9XZ3LWphg,2.0
1670,PAcD5cYk9yFtgUYvejaVfQ,2.0
1671,PAilv1TpsWMsLTZk5d3guw,3.0
1672,PChG1Dm0A6AXIXkXGVK8Fw,4.0
1673,PDIh1lVtKlUqPJROXYJQvQ,3.5
1674,PEGtD36MLdfcsD2hc95Kiw,2.5
1675,PFOPBxMDFZM0vFrI5R8txQ,1.5
1676,PG9I7ZfeXV4UKVXo-yciLw,3.0
1677,PIXl4WvAqjl2w9Lj81zXvQ,4.0
1678,PJPO9AYkt__t4kSWdSWnfw,3.5
1679,PJYjYb7oKtSwpE613W44bg,2.5
1680,PL3cimEUfNHlenOGSOAdJg,3.5
1681,PLQl-y06iPOEaqsy_nx-Eg,4.5
1682,PLVJCN2p1MIkeDzIbAx9kA,2.5
1683,PM0A7ZgbxvtbRCj931PbyQ,3.5
1684,PMOlf91mjpkWRiZa5hEr-A,3.0
1685,POIowl4F1ZiHdKLnx__ulw,3.5
1686,POiWEckMIOqX7TgBxXgCzw,4.0
1687,PQER4ba8Q0zqB1G2QiXamQ,4.0
1688,PRBSiB7ytkLKHVZoBYPxpQ,3.5
1689,PSMJesRmIDmust2MUw7aQA,2.5
1690,PSRZaGGxXmOmabL2si8pKw,3.5
1691,PWWuvwKa3sUnBIjTar4dEw,2.0
1692,PXShA3JZMXr2mEH3on5clw,4.5
1693,PXZlGtmmvVd6rAnyfms97A,3.5
1694,PYIk6aWfw8B8bO1mTn2rpQ,4.0
1695,PYUyY5E1MPn_8m9WZeMDHA,3.5
1696,PbNKg8t_VNKzxPKydtkFDg,2.5
1697,PbyqDJf815zRn-7p6vYpAQ,4.0
1698,Pd52CjgyEU3Rb8co6QfTPw,4.0
1699,PeEfojzwaDez7PyIIktXgA,2.0
1700,Pg08gKwJApGWoHtnq3aWqw,2.5
1701,Pg7DrmU-OjuRGLVR7jVHRg,5.0
1702,PgJgpW4TKQ8IoALH2Yq-zA,3.0
1703,PgQZfKQwW6Q9fIvViD7Xrg,3.5
1704,PglC8rgguMIlT621p1BLdQ,4.0
1705,PhrTUiNQVA_XsK43O2TA5w,4.5
1706,Piw03nxAXZF86UYaVrDn1g,2.5
1707,Pjg0ML-Se8fnbWgHHodGYQ,3.0
1708,PkqN5st3zZ_Xce_5QlBtNQ,3.5
1709,PmXqq2nFT6oYvgLxLwrFEQ,4.0
1710,Pn8DcG2Uz6Ly8tO_EpI5tw,2.5
1711,PnSOaN7kg6S9fFHX9RCtMA,2.0
1712,Po0QGzgwFrfnGJEi_akCjA,3.0
1713,Poe4wRP7qagO34HGenYUzw,2.5
1714,PpD_gfjcw5nsjRmFeAR3_Q,3.5
1715,PpHnxQaRP2JNjJODQDX9GA,3.0
1716,PpicV2WP71Bmn5QsA9LAYw,4.0
1717,PrFfdw7WuGAnrkyAIzX65g,2.5
1718,PsRvJffbQdaHhK9xHxB06A,3.0
1719,PsdWWQE_9GrfmCNfz2yW4g,3.5
1720,PtRgVDep8fcM7qleIlR4dw,5.0
1721,PtwW1Hwme8Y0wy54zNr8Xw,4.5
1722,Pw1v2dO5sZAS5OhqAtYx9w,4.0
1723,PxoBae2DdxirOTdwRIsb2g,3.0
1724,PyrcymoNDAJDm_Zn9yl-7A,4.5
1725,Q0Qbxmp0qn0NxUns8F1uJA,2.0
1726,Q194SAY2nwnSZ18c0oBvDg,4.0
1727,Q283sagGad1VlOncWykBKQ,1.5
1728,Q3c9S0GOZpuBQkwXeXvo0Q,4.5
1729,Q5olb1x6FGk2oLAlc9p5Lg,4.0
1730,Q5sn7sP6v_lk3pxn0xVIlA,4.0
1731,Q6kZqLHy-ikjMW-lBCXnKA,2.0
1732,Q7m8G4579-XYKV3LMW8V7g,4.0
1733,Q96qeGBTH-yNZzhJHe8uIQ,4.0
1734,QC9bLPcNk6ymAOHf03pHhQ,3.0
1735,QCe_OTC_9Vf5-oQuflQH7Q,3.5
1736,QDF7w0casJ78PcPmtMDISw,4.0
1737,QDeB3ZtWYzVJJ0KK-HM-PA,4.5
1738,QF2P3oJqCJC9z0TPDDFVxw,4.0
1739,QIn3PuGUkinSibUn-NsljQ,3.5
1740,QJ6GXAAMkgCZPF0bZk0xLw,4.5
1741,QJAllc88CdYS9m5QMjg5dQ,3.5
1742,QJR4qBUHegWEozSQrGmBPw,4.0
1743,QJatAcxYgK1Zp9BRZMAx7g,4.0
1744,QKCu3cKjMAOOZI7tEfv0zg,3.5
1745,QKw32mA440qR7iNQ_vQnyQ,2.5
1746,QMKgn9p_hRUlumBDAAfWlA,4.0
1747,QMPDsRxHmDtap9ECO1Uwjg,3.5
1748,QS7_BPmaBNvznOMhcVBemg,3.0
1749,QSM3w1AAdFDQXGE26vNsZA,2.0
1750,QSS4Jry8zQv8yGfkUhsZLA,4.5
1751,QSwpHbPjDhWYKP8qlmlkXg,5.0
1752,QUxzvPrcWSXCKtYcneXIVA,4.0
1753,QVcSKzl47nrO_LWFzz5AJQ,5.0
1754,QWbP1vKQOFjN-6pr0-78zQ,3.0
1755,QXA7hvR4mhGwwLCNyRRCXg,3.0
1756,QXPjl1G5XxlJhc8vaH2NLg,2.0
1757,QXV3L_QFGj8r6nWX2kS2hA,4.5
1758,QYuojrlW94mpEwnp0uUIWA,4.0
1759,QZgtObG3H57Ev5FnjoGjFg,3.0
1760,Qc0l8rZ3nvrcERitgxu8XA,4.5
1761,QcWSAa1R7jL-KQLzMSXF_A,2.5
1762,QcdKTLeP3J5Ki-fVcPZkfA,4.0
1763,QcyCiiyGZjVbx0X2_Dc4Cw,3.5
1764,Qe71AVaQZW9EbATLpCec0Q,3.5
1765,QeO9D8joKKWSRcxmjwWZKA,3.0
1766,Qf6EnIzKqhXQg4YNkVAqHQ,3.0
1767,QhJT2fro3Dp1AaIVY7pgzQ,5.0
1768,QhMhM3Mhokv6V-H0MRuYTg,2.5
1769,Qic_L9ru9dJqPoLXW6T7yA,4.0
1770,Qihead6oTtWCwde3TBqlGg,4.0
1771,QiuTcA0bKQMCyOFBFJZ58w,3.5
1772,Qj1BoynaIVZiKEe8Peq3_g,1.0
1773,QjfCmeznfZC9BPowyO4Npw,3.5
1774,QkC0u0KSf6yIi_Xn2ks2ZA,3.0
1775,QkSf6Dgn4hYWNfaT6_kd5A,4.0
1776,Ql0iiHl2xpIwtkuC255Wiw,3.0
1777,Ql_J2DSIE8QYp5rXf3721A,3.5
1778,QmVF3KJ07PsdroCFwOC_Ow,4.0
1779,Qn_mBXvKnn9VeOKym0Ussw,4.0
1780,QnfAHUr5-HTiaA5-va3glQ,3.5
1781,Qor28v4BlhSwtN8DSvah9g,3.5
1782,QpHJvtmTWWoiz42bb2nTiA,4.0
1783,QpOAv584eb-ecG4TLEm95g,3.5
1784,QpPA4PZ0_jo82gkzMsQpDw,3.0
1785,QteBKpZTRa2dJ3u7MLiXww,4.0
1786,QvC9BTeewBxMgdUadFglKw,2.5
1787,QxtvTC-i4kX1raUXCuaxbg,3.5
1788,Qy_tDaVTWlS14fEglzo1Tg,3.5
1789,QyyDWCG4Z7z6fHYFPQVFnw,3.0
1790,QzvLnOqwH6BIY_jCOvzuQQ,2.5
1791,R073RHVTWuUc_JabjD0bsA,4.0
1792,R0ukZ5FgY_2Pn96Go5mftA,2.5
1793,R1IeUbdKFS0aC1QZDT1_Dw,4.0
1794,R1L4iwkNPwizkJXFIPMxig,4.0
1795,R3TC2oq8fQK9c9BNMZ-ynA,3.5
1796,R7LyTeiOHLyTNkA8HssBRQ,4.0
1797,R9gRb3T8t-eIKlOtMPShuA,4.0
1798,RBVtuVodydOMkNr-RVTVYA,2.5
1799,RC4oyPNX3FVTCfxsDeJI6A,3.0
1800,RCZwXZ7o_m-qLIp_18FsZw,2.5
1801,RDO51EhaqSt1Psdwcwx3Bg,4.0
1802,REJPrXEZly4PDQNmiMGI8Q,3.0
1803,RESDUcs7fIiihp38-d6_6g,4.0
1804,REXvfvEMPKbcLBD33y6fjA,4.0
1805,RGUZF7YaHiBs10ok2sAoWw,5.0
1806,RGmBfqdFb0giLPG-SZbQUQ,3.0
1807,RHplLLE7fIkNqri3_B22LQ,3.5
1808,RIHydChuDTrfuuvr8TzH4g,3.5
1809,RJmPD7n9xLu6uQpzA5ErVw,2.5
1810,RKvJE_shu37ljd15I9BNng,3.5
1811,RLLROsucXi6-E2k2Ty-Oag,2.0
1812,RMEYQsiGJaol3sxufqwnnw,1.5
1813,RMIZvXChyfDWzWbNOK0l9Q,2.5
1814,RNi6tW22UMgHwWLAb0mYdA,4.0
1815,ROZCc1XMuAJpyhvTxotQ6w,2.5
1816,RQfxYf32T78vcZ5lORuhAg,3.0
1817,RRo3Nf5ypfS68fhS_aTrug,3.0
1818,RRw9I8pHt5PzgYGT2QeODw,4.0
1819,RSOinkOUpxm0mGw1IWr4Xw,4.5
1820,RU3PsG2y_eGBFi_8jDqyQA,3.5
1821,RUsoxvu4HH0fcGW14hbPhg,4.0
1822,RVNxhRf8ERTAb38vBWvCig,2.5
1823,RWtPw0dnDEXZFKIzqoCbnQ,2.0
1824,RZGxU6bCoqgbi7xVB_UckQ,3.5
1825,R_LcZEX_Ua4JnC3CFg_ZmQ,4.0
1826,R_ZlcX46pPdjhjmfd043LA,4.0
1827,Rd11Bosr8JkfoUhZLzpuxg,4.5
1828,Rd6f8vuyYgcfg-RPh6GXHw,3.0
1829,RdqTDUQGs2k-i3yG4uRFUQ,3.5
1830,RhV7sraRUB3km-gF-tmDow,3.0
1831,Rhz38lsptoxX9IWS641LFA,4.0
1832,Rj-7ymdw8aNZBRqGRAjR3Q,4.0
1833,Rjd3YgkooUHodPcDaQVjvw,2.5
1834,RkOguMKU13hPglELb6t2Vg,3.5
1835,Rmiv34SGRqJDm_5Db29IrQ,5.0
1836,Rmw9HB35S9qobQKN6bXgmA,2.5
1837,RnAb4KkRDmWUBWhhZhugZQ,3.5
1838,RodA_gxhr2Mj-pyQAL2RAQ,3.5
1839,RpNJRmL8qcWQgIyvt-DDSg,3.0
1840,Rqfxz80m6ysgmp8JMeiThA,4.5
1841,RqpL5Y50F9exjyHfpTzp3w,3.0
1842,Rs1P2TXhuieeVQCsmInh8A,2.5
1843,RsulP7fZ_36iBhElfKFjAg,3.5
1844,Rt_M67qJU8x4QGhdYwnkAQ,2.5
1845,Rtl6MbWZABlf5sU-Ni72xQ,3.0
1846,Rv1IiQaIIDunqzS8dSvHCw,4.5
1847,RvXOCaZokr_sfoLQpm1JRQ,3.0
1848,Rw-xnNlDuwekyMw_THUfGg,3.5
1849,RwMLuOkImBIqqYj4SSKSPg,4.0
1850,Rxz2YpeLr9Ek54Lt5z6h0A,3.5
1851,RycZOiohghoI0Ssg2Qqgqw,3.0
1852,S-FDDYNks1fXSoddvW9WvQ,4.0
1853,S-egzF2c7bRpCUNbZqV8dg,4.0
1854,S-oIZWzHhTRF3iqqQMvYoA,4.0
1855,S0yP4IZmwVpeqxSe0R2Fvw,1.0
1856,S1AxUjs0ekYsy-K8v2o3mA,1.5
1857,S1Gpj_cqlEzitBCGAXj5aA,3.5
1858,S1N5-ZXwR4fUIPs6dLnBYQ,3.5
1859,S2bGqPoTjUc2ywC9FYuBsw,3.5
1860,S3BoctA2v4x19njJqYJpQA,2.5
1861,S4PgRQ6tw7vyoTl5YynagA,2.0
1862,S599hCA4kJJO3_b6SRFKoA,3.5
1863,S5FTckOpSK0_Ma4c18ZEgg,3.5
1864,S6V63OzrCaj22BQJeKBDCw,3.0
1865,S6apFS5ghsQg69rcBvm2Qg,4.0
1866,S9CrHJJnns3cqdGca7mQWQ,3.5
1867,SAIrNOB4PtDA4gziNCucwg,4.0
1868,SAYba72hNAaohnBN1f__aA,3.0
1869,SAfuIUZMXrOnb3LWyvYjDA,3.5
1870,SBa0RGFfjY1QSu7QTSn-kQ,1.5
1871,SDtIdchX9WpKlH5Yst8kjQ,4.5
1872,SEMvJDVnDB4NoPW6tXXO_Q,4.5
1873,SEjyjYlMfFFzkHaru6JadA,3.5
1874,SFaCcwpIKjrpnT1IjzEDdg,4.0
1875,SIWwh4m6kkvUaa5skrVAQQ,3.5
1876,SJU-jRAZS0cXoBGUjX5GUg,4.5
1877,SJVrnBT80VtUScxxIofB-A,3.5
1878,SLVjLgWfUqgaXtmc0wmLiw,3.5
1879,SLx-vB9LnRtC83oAeVdAuA,5.0
1880,SMRg_KiTXeUb6xYlB98ocQ,2.5
1881,SMUEM_BxyRP31kMQNTX7bg,4.0
1882,SMwXru_Ga-oFyNbA6YVuSQ,5.0
1883,SNc3-bV7preAPifzE4asNA,2.0
1884,SOX-F4C7WcpWohSL47uEJw,3.0
1885,SOXkCLHHPMM32QNVV9VuJQ,1.5
1886,SQ8Tkavc4TJj-2kanEDzLg,4.0
1887,SQEzO0MiY6-M1VwbYcbWtg,3.5
1888,SQHhAQi-sGqKRMFDlTbR5w,4.0
1889,SS4HgxPnEgF3cFPQFNDI1g,4.0
1890,SSWrPxJQ7ezB17OGwLUkWQ,5.0
1891,SSbfgPK3Wa24svQty7QWSg,4.5
1892,SU56w479vUfFHsvmvQIf7A,3.5
1893,SUd3IyEN7n5OYEGyt_U5lg,4.5
1894,SVGApDPNdpFlEjwRQThCxA,4.5
1895,SWZ_GqiaAoc4JoUOosF0mg,3.5
1896,SXyGMj1rBHauU_MMLEsUfw,1.5
1897,SXzJL5egnVXurANcg-G28A,1.5
1898,SZEFE5hL7aN5nM-A44iPwQ,4.0
1899,SZaL8OqqiQVaSeaqFnc5Cw,5.0
1900,S_5VQYMMa4aD3NzgYLkvhg,4.5
1901,S_PEroRv40j1In11gNH2LQ,4.0
1902,SaL2YDKT96zHqxlaq7mJbw,3.5
1903,Se-co1eXBho5A4YwMfKMIQ,4.0
1904,SeNOJ2zYHziptxLuiRINLg,4.0
1905,SgGsN9Uc8bSkE0p5IAkMAQ,2.0
1906,SgSVJWgMwFteYyz4OlHu9Q,4.5
1907,Si69ECHUu28iyEtgZz_EBA,3.5
1908,SjyIj--Ja60dQh5L-CWruA,3.0
1909,SknYYIK1rBNgYqNl4tYUPA,3.5
1910,SktLID5_ywSlgVE-h3NB3Q,3.0
1911,Sm2k1ijcnK17Ro5paN2_qQ,4.0
1912,SmkGXa3XVZTXV04IcBkwLg,3.5
1913,So132GP_uy3XbGs0KNyzyw,4.5
1914,Sovgwq-E-n6wLqNh3X_rXg,4.0
1915,SpGlMSBHPURVqJW7m4bdrA,2.5
1916,SpeZAJN0ACO_m3Z4mcqwpA,3.5
1917,SqVIolLCBmQYyKeai3pCTg,2.0
1918,SqxIx0KbTmCvUlOfkjamew,4.0
1919,SsN-SaGGkJn2Qm-jSDQ4aQ,3.5
1920,Ssa6XY_RdDRRB9wuVIeIWw,4.0
1921,StNAnvyhVISULAFmO_Ke1Q,4.0
1922,SuugmVDsQ8YhfdOJYSuSmw,3.5
1923,Suy2V5n_w8uzsXTdDdtCnA,4.0
1924,Sv0mCDEF0-V-HGR0nk5Egg,4.0
1925,SwAZBCyFtVo_8vkRbJhdkA,4.0
1926,SwrRrGM-clSCBqC9aZJ1KQ,3.5
1927,SycXTaA4MeJZuDK4Y1owDQ,3.5
1928,SzB85-8tmDEvoapZSDTBkQ,3.5
1929,SzBpr6or7BQcjc-e3ARLjw,4.5
1930,SzhD5J80IhpyeBftzQ950Q,4.5
1931,SzzrUeJGnl_LQAJXMK8wQw,3.5
1932,T-eEjmbEeQ53ezioW_9vxQ,3.0
1933,T00dMi_gQdyQkE9GKJFVSQ,3.0
1934,T0NKethAB-FFR05EeZCzuA,1.5
1935,T0Uw6vwwfO3el29wBoDamQ,3.0
1936,T3ASfec34b8-uYr3xZj8Lw,3.5
1937,T4ciPXQSWI4jrj0jsUmcbQ,4.0
